full_text,sentimen
Mobil darat ditinggalkan orang beralih di mobil drone.akan ada saatnya.,Netral
Mobil listrik kelak akan pindah lagi ke mobil magnet...tanpa bbm...tanpa battrey.,Netral
Mobil lama dibuang mesinnya diganti dinamo dan  batrae dan carger solar sell.,Negatif
Mobil listrik seharga motor...isinya cuma dinamo dan batrey...pasti akan bersaing habis habisan.belum lagi orang bisa bikin mobil sendiri.mobil listrik rumahan.,Negatif
Kalo tahun 2030 mobil bensin dilarang harusnya...pabrikan otomotif sekarang sdh membatasi produksi mobil bensin..!!!..tapi kok penjualan masih gencar???...??,Netral
"Mau tanya, apa manfaat nya ngomongin produsen?<br>Mereka membuat menjual mendapat profit.<br>Coba..<br>Bagaimana dgn konsumen yg sudah membeli, menikmati dan akhirnya kalau berubah listrik membeli lagi Atau modifikasi???",Netral
"Ngomong sih gampang...apalagi klo mau diterapkan di indo, susah coy...",Negatif
"Klo ada peraturan sprt itu untk suatu saat nanti,artinya mereka sdg menipu org d dunia ini,",Negatif
Pertanyaanya klo nnti beralih ke tnga listrik trs msh ada BBM gk bang??<br>Tuh yg udh pnya mobil komvensional nasib mobil nya gymna??<br>Tlong jwb bang y,Netral
"Tantangan mobil listrik di Indonesia tentu lebih besar, terutama di daerah2 yg kapasitas dan kualitas pembangkit listriknya sangat terbatas. Jd peluang bisnis sangat terbuka utk membuat pembangkit2 listrik baru di daerah2 tsb. Pemakaian gas dan batubara utk bahan bakar pembangkit listrik tentu akan melonjak dan menghabiskan cadangan yg tersisa dlm waktu yg lebih cepat. Menurut saya minyak sawit adalah sumber EBT yg akan pegang peranan.di masa depan. Adapun solar cell dan PLTN msh tergantung pada negara lain.",Negatif
"BETUL SEKALI MAS BRO�. ORANG SEKARANG KEBANYAKAN TINGKAH BLAGU. NGECAS MOBIL LISTRIK BISA SAMPE SEHARIAN, KLO MOBIL KONPENSIONAL CUMAN 30 DETIK UDAH FULL TANGKI.??",Negatif
"Gak mungkin secepat itu, sebab:<br>1) Raja Minyak dan konflik kepentingan politik dunia.<br>2) Car Enthusiast tetap butuh sensasi mesin, deru, vibra dan raungan. <br>3) Sekencang-kemcang Tesla 0-100kpj 3-4 detik. Tetap sebagai mobil penumpang. Bayangkan naik KRL/MRT dalam bentuk cabin mobil. <br>Tenang, bisu. Tanpa jiwa. Ga ada perbedaan sensasi. <br>4) Kompetisi balap mobil tamat.",Positif
"Dampak negatif dari pembuatan mobil listrik adalah pembuangan limbah industri pembuatan baterai yang bisa mencemari lingkungan. Selain itu baterai juga susah diurai dan bisa menjadi racun bagi tumbuhan jika tanah disekitar telah tercemar limbah baterai. Jika seluruh dunia antusias memproduksi mobil listrik, bayangkan betapa tercemarnya tanah di bumi. Dulu waktu belum ada plastik, penggunaan kertas sebagai pembungkus makanan dan wadah penampung barang dinilai tidak efektif karena penebangan pohon besar-besaran sebagai bahan utama pembuatan kertas sangat merusak lingkungan. Namun hadirnya plastik yang dikira solusi malah menimbulkan pencemaran yang lebih besar.<br>Apa jadinya jika mobil listrik menguasai pasar industri otomotif dunia?<br>saya hanya ingin pemerintah mempertimbangkan pengolahan pabrik pembuatan baterai agar limbahnya bisa lebih diperhatikan sehingga gambaran bumi masa depan tidak seperti kehancuran planet layaknya film bertema masa depan yang sering kita tonton.",Negatif
Jadi ingat kisah nokia ga mampu bersaing segi software akhirnya sekarang?,Negatif
"Pabrikan mobil konvensional tentu telah memiliki sebagian aset untuk membuat mobil listrik. Mereka sudah memiliki perakitan bodi, jaringan pemasaran, jaringan purnajual. Tinggal mengembangkan power (pengganti mesin) dan kelistrikan",Netral
"Iya. Mereka bukan serta merta berubah. Tapi menambah divisi baru. Divisi elektrik.<br>Sangat gegabah klo meremehkan manuver pabrikan besar seperti toyota dan honda. <br>Mereka sudah puluhan tahun ditempa oleh berbagai macam perubahan era, perubahan teknologi.<br>Klo dilihat dari luar mereka kesannya lambat berubah, tapi mereka riset produknya serius, gak buru buru. Mulai dijual klo riset produknya udah matang, dan pasarnya sudah besar.",Netral
"Woe... Premium sudah hilang,pertalit jg sudah mulai langka dan mungkin kah akan menghilang jg?",Negatif
"Keren keren. Lebih keren Honda, toyota, daihatsu, suzuki membuat mobil listrik pertama dengan bersama sama. Gabungan perusahaan mobil konvensional raksaksa pasti akan langsung menyentuh masyarakat konsumen pecinta merek. Jangan sampai seperti NOKIA",Positif
"Kalo saya sih percaya evolusi tidak mengubah generasi sebelumnya. Tp akan lahir generasi baru untuk ""tantangan"" baru. Makasih atas share-nya ????????????",Positif
Cakep sih di eropa 2030 di larang di sini 3030 baru,Negatif
indonesia juga gk mau kalah dengan revolusi tranposrtasi dari bbm ke listrik contohnya geisit yang merupakan produsen motor listrik pertama di indonesia dan buatan indonesia,Positif
"Di Indonesia saya melihat mibil listrik akan didominasi oleh wuling, nisan dan hunday",Positif
Apasih bedanya mobil bbm dan listrik ?,Netral
"Kalo kendaraan listrik sebelum 2025 ataupun 2030? Itu yg PLN harus jadi quantum free energi listrik dgn sekarang cuk sebelum kendaraan berbensin akan dilarang ditahun 2025 ataupun 2030, dan PLN tetap dapat listrik dari air sungai walaupun air laut utk isi listrik di kendaraan setelah merilis di 2025 ataupun 2030? Itu bisa bencana beneran cuk",Negatif
"Opportunity apa yg bisa kita take action untuk kedepan bahkan tahun depan Pak , dari  euphoria dan maraknya ev",Negatif
"Bagus sih karena mobil listrik ramah lingkungan, tapi produsen harus siapkan unit mobil listrik spesifik spt jeep, 4WD, yang sesuai kebutuhan di medan tertentu, dan utk jarak tempuh panjang.. pastinya harganya juga harus reasonable dan terjangkau, klu engga gmn masyarakat bisa mampu beli.. Indonesia mungkin siap thn 2050 keatas",Netral
"Yeah Tesla udah mulai Naik tahta... ?????? Yg punya dah jadi Pejabat Elite Global ??, pak jokowi nikel nya gak usah di ekspor ...biar batre nya gak bisa jadi ??",Negatif
Saya juga sekarang lgi bangun rumah dan mau pasang solar panel full di atas rmh.. & semoga ada rezeki lebih lgi buat beralih k mobil motor listrik,Positif
"Wahhh selamat,jangan lupa di maintenance dengan terartur ya ????",Positif
"Betul sekali bang<br>Hrsnya toyota bljar dr tragedi hp nokia yg tdk mau mengikuti perkembangan zaman, pada akhirnya bangkrut",Positif
"Kemungkinan kedepan akan lahir sebuah innovasi baru, yaitu Pembangkit <br>listrik tenaga cahaya. Mengunakan sensor cahaya untuk menggerakan dinamo<br> dan benda! Cahaya bisa bersumber dari cahaya langit, matahari, cahaya <br>bias dan cahaya sekunder yg ada disekitar (cahaya lampu) . Listrik <br>Tenaga Cahaya,  tidak sama dengan PLTS yg pada dasarnya hanya <br>membutuhkan energi  dan panas matahari yg kemudian disimpan dalam <br>akumulator.",Positif
Kalo indonesia ga jelas .. konvensional ato listrik silahkan ... odong2 sj n esemka,Negatif
Sedih nanti klo mobil tua ku tidak ada yg jual bahan bakarnya,Netral
Jgn kan produksi mbl..... Bahkan yg jual bahan bakar ...sdh tutup....   Bagaimana mbl2 tua bertahan,Negatif
Hoax bila sumber listrik dr bahan bakar fosil,Negatif
Hyunday cona udah banyak sepertinya berseliweran di jabodetabek,Netral
esemka yg sudah terjual puluhan ribu unit apakah siap beralih jadi mobil dengan baterai AAA?,Netral
"Tronton2 pake batrei mantap gak ya bang tarikanya, pa lgi di indo jalanya beraneka ragam ,",Positif
"Perusahaan mobil konvensional caplok start up mobil listrik atau merger, sepertinya vw jago dalam hal caplok mencaplok, coba kalau vw caplok tesla",Negatif
Menurut Saya di tahun selanjut nya perusahaan lama akan perlahan mengikuti arus dri tehnologi modern seperti Tesla .. <br>Thanks utk video motivasi y pak,Positif
Ngga bakalan bisa diterap kan di indonesia kendala banyak yg banjir ngga akan bertahan lama mobil listrik akan rusak,Negatif
@Apta 2500 kecuali tahan banjir tahan medan berat aliaa lumpur dan ditambah panel surya diatas mobil untuk pasokan catu daya listrik mobil baru bisa bertahan di medan pedalaman yg bisa banjir????????,Netral
@Apta 2500 ????????????emang ada  untuk ces mobil dihutan bisa ngga pulan pulang alias batrai habis????????,Negatif
@Yanto Maycut iya bener. mobil listrik enak nya buat di perkotaan gan. Tapi gak cocok kalo buat perjalanan jarak jauh. Kita kan gak tau medan jalannya gimana. Gak semuanya aspal soalnya,Negatif
@Apta 2500 mungkin bisa dierapkan daerah perkotaan yg ngga banjir klo medan banjir dan medan lumpur mungkin ngga bisa,Netral
"tapi pasti akan ada inovasi baru bagaiman mobil listrik bisa bertahan kalo ada banjir, tapi ada bener nya juga si. jangankan banjir, spklu di indo saja belum semuanya ada alias belum merata",Netral
Mercedes sih kayanya bakal jadi kelas atas lagi di industri mobil listrik,Netral
"men-stop produksi mobil konvensional di tahun 2030 beralih ke mobil listrik dengan alasan polusi udara, harus nya juga berlaku sama dgn men-stop Pembangkit listrik konvensional (batubara ) yg polusinya jauh lebih besar...  hilir nya (mobil listrik) dikampanyekan terus. dalam rangka zero emisi, sementara Hulu nya (pembamgkit listrik konvensional) tdk di galakan ke emergi  terbarukan (matahari/angin/ air)  kalau begitu sih sama juga boong.... kalau niatnya zero karbon jgn setengah2  harus total dari hulu sampe hilir... percuma kalp gak total.. mobil listrik hanya jadi obyek jualan para produsen yg hanya memproduksi mobil listrik.. seperti Tesla, Nio, BYD dsb...",Negatif
Kita kapan kapan aja ya....ntar kalau bermuatan batu dn pasir....gkuat tambah jalan di negri tercinta masih ambyaar ???? hadeh gotong,Negatif
"Mas keren banget kontennya. Pertanyaan saya, bagaimana masa depan perusahaan oil & gas seperti Pertamina ketika kendaraan commercial sudah memakai listrik semua.",Netral
"Keren,,, ayo,, TESLA,, abang ini cocok buat PROMO BUAT PRODUK TESLA????????",Positif
"ya makanya kita harus bisa beradaptasi, kalau kita tidak mau beradaptasi ya siap2 saja industri otomotif indonesia akan mati sendiri karena kalah saing dengan mobil listrik yang murah dan canggih.",Positif
"Lalu bagaimanakah, nasib lingkungan dari efek pertambangan nikel di Indonesia, sebagai penyumbang nikel terbesar? ??",Negatif
Soal nikel sih sekarang ada varian baterai mobil listrik yang tidak memakai Nikel seperti baterai LFP dari BYD. Jadi baterai ini itu memakai besi sebagai alternatif nikel. Kelebihannya baterai LFP lebih murah dan juga lebih aman karena besi jauh lebih stabil dibandingkan NIKEL. Namun kekurangannya ya energi density baterai LFP masih kalah dengan baterai lithium ion,Netral
"Akhirnya saya paham, kenapa pemerintah tidak lagi tertarik pada pengembangan produksi mobil nasional (konvensional) dan juga nantinya biodiesel. Thanks Dr. Indrawan.",Positif
Mobil bensin aja masih produksi blom yg baru beli mobil bensin?? mau di kemanakan mobil/motor segitu banyak??,Negatif
"Limbah batre, cas lambat, sumber listrik dari batu bara, berat, tidak dapat di andalkan untuk jarak jauh,",Negatif
Apa nih pelajaran yang dpt kita petik dari mobil esemka?,Netral
"Pemerintah Indonesia sebenarnya menyiratkan sdh mulai secara perlahan untuk menekan laju pertumbuhan mobil konvensional salah satunya dgn menekan kuota BBM bersubsidi, dan boleh qta ketahui bahwa d Indonesia tepatnya di Kab. Morowali Sulteng akan d bangun Pabrik Baterai Lithium terbesar d dunia...tp pertanyaannya akan dikemanakan sisa2 peradaban mobil konven jika pemakaian mobil listrik sdh berlaku...???mohon pencerahannya",Netral
Andai kata terjadi transformasi ke mobil listrik besar besaran.. nanti yg punya mobil konvensional gimana nasibnya.. andaikata cicilannya belom lunas..,Netral
1/3 wilayah daratan China akan tenggelam karna banjir di tahun 2040.,Netral
Indonesia paling 2050 . Karna bahan baku Pertamina masih lebih dari cukup.,Netral
Pemain industri lama maaih merasa dlm zona nyaman... Kalau mreka tdk mengikuti perkembangan zaman pasti kalah sama pemain baru.. malah di gias 2021 masih banyak kluaran mobil baru dgn energi fosil,Positif
Siap tidak siap kita harus siap ..kita pernah.lihat contoh perusahaan hp Nokia Ahir nya kalah dgn hp android karna kenapa mereka tidak mengikuti kebutuhan tekhnolgi di masa mendatang,Positif
Tidak mungkin.. PERTAMINA UNTUK BBG aja gak jalan untuk semua mobil. apalagi LISTRiK.. Sekuat apa mau menumbangkan pertamina,Netral
Mobil listrik tu kalo kena banjir gimana.?,Netral
"Aman, sudah banyak video Mobil listrik menerjang banjir",Positif
"Semoga Tesla bisa ngeluarin sisteM Skema Kredit murah kaya Ayla, Amiin",Positif
Tidak mungkin mobil bensin dilarang di Indonesia ... Bahkan mobil tua tetap akan berjalan di Indonesia insyaallah .... Karena Indonesia sangat butuh pajak dari kendaraan,Netral
Tapi nanti di batasin penjualan BBM atau harga bbm akan dinaikan gila-gilaan,Netral
2030 PLTU dilarang pake solar dan batubara.. ??...,Netral
"Setiap peralihan tehnologi secara global tentunya akan berdampak pada lingkungan, mobil konvensional penyumbang gas karbon yg berdampak efek rumah kaca sedangkan mobil listrik tidak mempunyai gas emisi namun akan tetap merubah iklim secara drastis seperti perubahan temperatur secara global sehingga curah hujan yg bertambah tinggi yg disertai badai, bukankah sejarah mencatat badai2 besar dunia sebagian besar terjadi ketika era tehnologi belum mendunia.",Netral
"Siap ga siap memang harus terjadi sebab bbm sudah mulai langka, ditambah lagi ozon sudah mulai menipis oleh krn ulah gas buang,",Positif
"Siap-siapin aja motor listriknya yg disain manufakturnya kompatibel dgn ruang dapur pacu yg tersedia , bisa yg berkolaborasi dgn motor bakar yg ada utk dikombinasikan atau total mengganti motor bakarnya menjadi motor listrik tanpa merubah disain body (interior) dan kabin penumpang (eksterior) .Bisa diterapkan jg pada mobil yg sudah mengaspal (mobil seken)",Positif
Kebijakan setiap penguasa beda ??...apalagi kondisi kita beda ..untuk motor yang tua ..sudah polusi sangat menggangu masih di perbolehkan benahi dulu mobil motor yang berpolusi tinggi ..,Netral
"Saya sebagai Retro Car lovers sudah gak panik lagi, soalnya Hyundai ada konsep mobil Sedan dengan konsep Retro-Futurism konsep di keluarkan saat ulang tahunnya Grandeur ke 35.",Netral
"kasian MOTOGP dan F1 masa iya kita nonton tanpa suara,ngantuk donk...... ????",Negatif
Yang menang industry mobil listrik baru <br>Sebab pemain lama tidak mau berjuang<br>Melakukan yang baru,Positif
Gimana nasib mobil bahan bakar minyak sawit,Netral
sepertinya lebih cepat lebih baik,Positif
Gmn dengan mobil2 mahal yg udah di beli.....seperti ferrary,Netral
di arab saudi  blum di larang mobil bhan bakar bbm.karna di arab  kaya akan minyak bumi nya,Netral
Apakah indonesia siap dgn mobil listrik?,Netral
keren..sebenarnya pemikiran Bapak Dr Indrawan Nugroho wajib diterapkan tak hanya ke regulasi mobil listrik tapi juga ternasuk ke Industri pendidikan kita agar bisa bersaing di era sekarang agar kita tidak gigit jari saat ada kompetesi bebas pendirian sekolah di Indonesia. Semanagt terus menginspirasi generasi muda pak....,Positif
jelas Indonesia paling diuntungkan karena memiliki SDA Nickel Laterit terbesar tentunya,Positif
menurut saya esemka yang berpeluang memenangkan industri mobil listrik,Positif
"Mobil bensin negara� arab yg jdi makmur karena minyak ngumpul di negara� arab , sekarang beralih ke mobil listrik tdk memakai bensin mnggunakan batre listrik,yg mempunyai nikel no1 di dunia indonesia hrsnya indonesia negaranya makmur juga jd pangeran nikel bukan pangeran minyak",Positif
Bagus ...malah murah nanti mobil sama bensinnya ....????????,Positif
Kalo semua mobil biasa.beralih ke mobil listrik. Negara Indonesia bisa kaya raya. Karna indonesia punya biji nikel terbesar di dunia...????,Netral
